acquirer_ID,acquired_ID,date,price,currency
114767,51560,2010-10-17,,USD
114768,51562,2011-05-03,,USD
114768,52214,2010-04-05,72000000.0,USD
114768,57270,2008-07-01,,USD
114769,10805,2010-05-12,525000000.0,USD
114770,51569,2014-07-01,450000000.0,USD
114771,51575,2012-09-01,,USD
114772,51576,2011-05-03,,USD
114773,10865,2011-01-01,,USD
114773,16079,2005-01-01,,USD
114773,52971,2004-01-01,,USD
114773,53626,2007-01-01,,USD
114773,57679,2005-01-01,,USD
114773,58024,2003-01-01,,USD
114774,51580,2011-04-04,,USD
114775,51583,2011-07-01,,USD
114775,52362,2010-12-01,,USD
114775,57511,2010-06-01,,USD
114776,10891,2013-02-22,168000000.0,USD
114776,53672,2014-09-15,4400000000.0,USD
114776,57737,2009-08-28,,USD
114777,10896,2008-12-03,3125000.0,USD
114778,10921,2012-10-22,240000.0,USD
114779,51595,2014-09-17,,USD
114780,51597,2007-07-26,5000000.0,GBP
114780,53161,2004-05-27,,USD
114780,54309,2013-07-22,6000000.0,GBP
114780,54561,2008-04-28,4000000.0,USD
114780,55426,2005-02-10,1100000.0,USD
114780,56437,2011-02-22,8500000.0,USD
114781,51607,2014-10-24,,USD
114782,51608,2013-08-07,,USD
114783,51610,2009-04-13,,USD
114784,51612,2012-09-11,,USD
114784,53339,2014-09-09,,USD
114785,51615,2010-04-19,,USD
114786,51621,2014-01-14,,USD
114787,51622,2011-03-04,,USD
114788,51626,2010-11-10,,USD
114789,51627,2002-04-01,1300000000.0,USD
114789,43095,2009-01-08,,USD
114790,51628,2007-01-01,27300000.0,GBP
114790,54284,2009-02-19,5000000.0,EUR
114791,11100,2013-03-19,,USD
114792,51630,2009-08-14,2500000.0,USD
114793,51632,2008-05-01,10000000.0,USD
114793,55209,2009-05-08,28000000.0,USD
114794,51635,2011-11-04,,USD
114795,51636,2014-04-10,2000000000.0,USD
114796,51637,2006-08-01,739.0,USD
114796,56174,1997-01-01,185.0,USD
114797,51640,2014-02-21,37000000.0,USD
114797,54442,2012-09-05,,USD
114797,27765,2012-04-20,40000000.0,USD
114797,28744,1999-07-22,,USD
114797,42692,2011-02-14,,USD
114798,51644,2008-03-10,45000000.0,USD
114799,51648,2014-09-03,419000.0,USD
114800,51649,2014-06-25,528000000.0,USD
114800,54217,2013-07-24,575000000.0,USD
114801,51650,2013-03-05,,USD
114801,14557,2008-01-02,90000000.0,USD
114802,51651,2013-05-05,2000000.0,USD
114803,51652,2013-01-24,,USD
114803,57221,2011-08-01,,USD
114804,51656,2008-07-28,,USD
114805,51658,2009-03-16,,USD
114805,54688,2010-11-22,75000000.0,USD
114805,55899,2010-09-30,60000000.0,USD
114805,56440,2009-12-21,242000000.0,USD
114806,51659,2009-01-21,,USD
114806,52051,2007-09-10,,USD
114807,51667,2011-02-03,,USD
114807,51667,2011-02-03,,USD
114808,51678,2012-09-06,,USD
114809,51684,2012-05-16,,USD
114810,51685,2010-07-02,104000000.0,USD
114811,51689,2005-01-01,272000000.0,USD
114812,51690,2010-10-19,,USD
114812,54999,2010-12-10,,USD
114813,11284,2010-11-15,,USD
114814,11294,2010-06-11,,USD
114814,51934,2011-05-16,,USD
114814,52073,2006-04-27,,USD
114814,52764,2012-06-11,,USD
114814,54747,2011-05-17,,USD
114814,55049,2009-06-05,,USD
114814,55452,2011-07-20,,USD
114814,55936,2009-03-12,,USD
114814,40019,2012-05-23,,USD
114814,43063,2010-10-25,,USD
114814,57470,2012-08-27,335000000.0,USD
114815,51697,2011-08-15,25200000.0,USD
114815,25665,2009-12-16,,USD
114815,54640,2013-10-31,,USD
114815,55197,2008-10-02,,USD
114816,51698,2012-05-15,,USD
114817,51700,2013-11-18,,USD
114818,51701,2014-03-24,66000000.0,USD
114818,54020,2014-05-28,206000000.0,USD
114819,51703,2013-09-24,,USD
114820,51704,2014-07-07,,USD
114820,56348,2014-08-18,1000000000.0,USD
114821,11359,2009-03-08,,USD
114822,51706,2013-12-27,221000000.0,USD
114823,51708,2012-11-14,,USD
114823,55009,2012-01-09,,USD
114823,56871,2011-07-20,,USD
114824,51709,2013-01-01,,USD
114825,51712,2010-06-20,,USD
114826,11425,2012-06-28,,USD
114827,51717,2013-08-06,,USD
114828,51718,2014-05-08,260000000.0,USD
114829,11448,2013-08-20,,USD
114830,51719,2014-08-19,,USD
114831,11450,2014-09-17,154000000.0,USD
114832,51720,2009-04-15,,USD
114833,11453,2009-11-23,,USD
114834,51721,2013-06-01,,USD
114835,11476,2010-09-08,,USD
114835,55862,2010-07-27,,USD
114836,51724,2014-05-26,,USD
114837,51728,2013-08-08,148500000.0,USD
114837,33919,2011-04-04,,USD
114838,51730,2012-09-21,523000000.0,USD
114838,31515,2012-09-19,113000000.0,USD
114839,11506,2014-10-28,,USD
114840,11519,2008-01-07,,USD
114841,51735,2013-05-02,,USD
114842,51736,2012-04-05,,USD
114843,51737,2013-10-31,,USD
114844,11567,2010-01-12,130000000.0,USD
114845,51738,2008-08-29,3600000.0,USD
114846,51739,2013-02-18,,USD
114847,11582,2014-10-12,35300000.0,USD
114848,51753,2010-03-02,,USD
114849,51755,2010-03-18,,USD
114850,51756,2010-01-08,,USD
114850,11833,2011-01-04,,USD
114851,51757,2012-09-12,,USD
114852,51759,2009-03-26,24820000.0,USD
114852,46247,2013-10-28,525000000.0,USD
114853,51761,2009-08-01,,USD
114854,51762,2012-06-01,,USD
114854,57416,2012-01-01,,USD
114855,11703,2002-06-27,,USD
114856,11717,2014-10-23,840000000.0,USD
114856,56985,2014-03-31,352000000.0,USD
114857,51770,2013-04-16,,USD
114857,52511,2013-05-07,,USD
114858,11724,2009-08-01,,USD
114859,51771,2011-10-11,,USD
114860,51776,2010-06-03,,USD
114861,51779,2010-08-12,,USD
114862,51781,2010-01-01,,USD
114862,51969,2008-01-01,,USD
114862,52849,2011-01-01,,USD
114862,56068,2008-01-01,,USD
114863,51783,2013-10-27,75000000.0,GBP
114864,51791,2009-09-09,,USD
114865,51792,2009-09-19,31440000.0,USD
114866,51797,2012-07-09,,USD
114867,11838,2008-09-16,297430000.0,USD
114868,51798,2013-08-29,,USD
114869,51801,2011-04-08,,USD
114870,51808,2009-10-06,,USD
114871,51811,2014-08-01,,USD
114872,11891,2009-09-14,,USD
114873,11894,2012-09-01,49000000.0,USD
114873,21585,2011-03-21,,USD
114873,55137,2013-09-23,109000000.0,USD
114873,55201,2013-01-30,3.0,USD
114873,56261,2012-02-01,,USD
114873,56261,2012-02-01,,USD
114874,51816,2014-04-08,,USD
114874,55439,2014-02-17,,USD
114875,51817,2008-09-05,3000000.0,USD
114875,51930,2011-04-27,,USD
114875,13779,2009-09-18,59000000.0,USD
114875,53333,2012-03-22,46000000.0,USD
114875,21651,2010-11-02,95000000.0,USD
114875,53663,2007-07-03,183500000.0,USD
114875,55881,2011-11-11,,USD
114875,55919,2010-05-05,40000000.0,USD
114875,56416,2011-07-26,,USD
114876,51820,2010-12-17,1200000000.0,USD
114877,51822,2009-01-01,,USD
114878,51823,2014-10-16,100000000.0,USD
114879,51824,2010-05-01,,USD
114879,55534,2013-07-03,,USD
114879,55633,2010-09-30,,USD
114879,55810,2010-03-31,,USD
114879,56027,2011-02-01,,USD
114879,56103,2010-02-16,,USD
114880,51827,2010-03-09,12850000.0,EUR
114881,51831,2012-11-27,,USD
114881,52257,2013-06-03,,USD
114882,51834,2011-04-11,,USD
114882,57408,2013-01-01,,USD
114883,51835,2011-02-10,,USD
114884,51839,2012-04-04,,USD
114885,12029,2014-04-25,10000000.0,USD
114886,51844,2014-09-02,,USD
114887,51848,2014-08-18,60000000.0,USD
114888,51850,2012-05-30,,USD
114889,51853,2014-08-21,,USD
114890,51854,2008-08-06,,USD
114890,36065,2010-04-06,,USD
114890,57711,2009-06-16,,USD
114891,51859,2008-04-26,20000.0,USD
114892,51860,2005-01-01,,USD
114892,51933,2010-01-01,,USD
114892,53066,2011-01-01,,USD
114892,53145,2004-01-01,,USD
114892,57041,2006-01-01,,USD
114892,57846,2010-01-01,,USD
114893,12136,2011-07-12,,USD
114894,51866,2010-01-28,,USD
114895,12150,1999-06-30,,USD
114896,51873,2012-06-25,50000000.0,GBP
114897,51877,2007-11-01,,USD
114898,51879,2010-01-12,,USD
114899,51882,2014-10-14,,USD
114900,51883,2012-01-12,,USD
114901,12275,2009-06-05,,USD
114902,51886,2014-08-06,187000000.0,USD
114903,51887,2013-01-01,,USD
114903,55219,2013-01-15,,USD
114904,51891,2008-09-01,,USD
114905,51895,2006-01-01,,USD
114905,52680,2014-01-01,,USD
114905,52766,2007-01-01,5500000000.0,USD
114905,57071,2011-01-01,15600000.0,USD
114905,58298,2012-04-01,11850000000.0,USD
114906,51904,2014-11-06,1250000000.0,USD
114907,51906,2012-02-15,,USD
114908,51907,2010-12-20,,USD
114909,51911,2010-06-03,,USD
114910,51921,2014-08-18,630000000.0,USD
114910,57926,2014-08-05,293090000.0,USD
114911,51923,2012-11-09,,USD
114911,55993,2014-04-06,3200000000.0,USD
114912,51924,2012-01-01,,USD
114913,51931,2010-05-06,,USD
114914,51932,2014-10-20,4000000.0,USD
114915,12526,1980-01-25,120000000.0,USD
114915,57161,2014-10-28,1100000000.0,USD
114916,51938,2009-09-01,10000.0,USD
114917,51940,2011-01-01,,USD
114918,51943,2010-12-14,,USD
114918,55539,2010-06-22,,USD
114919,51947,2013-09-03,,USD
114920,51950,2009-05-08,453000.0,USD
114921,51951,2009-03-01,,USD
114922,51953,2010-06-10,81000.0,USD
114923,51959,2008-09-01,361180000.0,USD
114923,24293,2011-09-14,580000000.0,USD
114924,51960,2009-12-23,171900000.0,USD
114924,55981,2012-01-04,,USD
114925,51962,2013-12-09,600000000.0,USD
114925,56697,2014-09-17,195000000.0,USD
114926,51963,2013-10-01,,USD
114927,51964,2014-10-06,,USD
114928,51965,2014-01-02,205000000.0,USD
114929,12677,2011-11-01,,USD
114929,24243,2010-06-09,,USD
114930,12709,2014-01-20,,USD
114931,51974,2013-10-28,24750000.0,USD
114932,51981,2007-08-03,32500000.0,USD
114933,51984,2013-01-22,,USD
114933,53518,2010-01-14,,USD
114933,57313,2008-05-01,,USD
114934,51985,2003-10-27,,USD
114935,51987,2013-01-02,110000.0,USD
114936,51989,2006-10-02,8000000.0,EUR
114937,51992,2011-07-06,,USD
114938,51993,2010-04-15,,USD
114939,51998,2011-01-03,120000000.0,USD
114940,51999,2014-07-17,,USD
114941,52003,2013-11-27,7000000.0,GBP
114942,52006,2010-11-20,200.0,USD
114943,52008,2014-11-13,,USD
114944,52009,2012-06-22,,USD
114945,52011,2014-06-17,,USD
114945,52188,2014-06-17,,USD
114946,52013,2014-05-30,335000000.0,USD
114947,52017,2014-08-22,,USD
114948,52019,2014-07-08,,USD
114948,54865,2014-10-21,,USD
114949,52031,2014-10-24,,USD
114950,52033,1984-06-27,2600000000.0,USD
114951,12981,1997-08-08,,USD
114952,12988,2010-06-01,,USD
114953,13002,2011-09-06,,USD
114954,52035,2011-10-03,,USD
114955,52036,2013-08-19,1600000000.0,USD
114956,52038,2014-01-31,,USD
114957,52039,2014-01-17,,USD
114957,55469,2010-01-04,,USD
114958,52042,2010-09-13,,USD
114959,52045,2012-09-11,,USD
114960,52046,2009-04-01,,USD
114961,52047,2014-09-29,374000000.0,USD
114962,13103,2013-08-08,,USD
114963,52048,2014-08-06,,USD
114964,52049,2014-07-07,25000000.0,USD
114965,52054,2013-08-05,8600000000.0,USD
114965,52421,2013-06-17,93000000.0,USD
114965,55155,2014-11-06,4500000000.0,USD
114965,57875,2013-02-01,,USD
114966,52055,2012-04-12,,USD
114967,52057,2013-12-13,321800000.0,USD
114968,52058,2009-04-04,22900000.0,USD
114968,57162,2012-05-31,,USD
114969,52059,2014-11-04,,USD
114970,52060,2014-01-07,,USD
114971,52061,2013-11-04,,USD
114972,52064,2014-04-14,,USD
114973,52065,2009-07-01,,USD
114974,52066,2009-10-01,,USD
114974,57586,2011-11-14,285000000.0,USD
114975,52067,2014-10-15,,USD
114975,52138,2014-06-03,,USD
114975,52926,2014-10-15,,USD
114976,13186,2011-02-03,,USD
114977,52069,2014-10-07,,USD
114978,52070,2011-08-24,,USD
114979,52071,2014-03-27,19000000.0,USD
114980,13221,2012-08-30,430000000.0,USD
114981,52074,2013-05-16,,USD
114981,54458,2013-06-10,,USD
114982,52076,2012-12-12,75000.0,USD
114982,54984,2013-01-07,50000.0,USD
114982,55064,2013-06-17,17000.0,USD
114982,55066,2013-01-09,27000.0,USD
114982,56595,2012-12-17,279000.0,USD
114983,52077,2014-01-15,,USD
114983,52078,2014-01-15,,USD
114984,52080,2014-04-30,,USD
114985,52084,2014-03-24,,USD
114985,57811,2014-04-14,,USD
114986,13280,1999-02-23,,USD
114987,13332,2004-05-20,,USD
114987,55712,2012-12-28,,USD
114988,52092,2013-11-15,10000000.0,USD
114989,52094,2014-11-03,,USD
114989,57055,2014-03-11,,USD
114990,52095,2014-03-04,,USD
114991,13346,2010-12-22,,USD
114992,52101,2014-02-20,,USD
114993,52102,2008-11-17,,USD
114994,52105,2012-10-04,,USD
114994,27744,2010-09-29,,USD
114995,52111,2011-09-14,,USD
114995,18587,2011-04-06,,USD
114996,52116,2001-06-01,,USD
114996,54670,2001-05-01,372000000.0,USD
114997,52119,2014-01-13,,USD
114998,52121,2005-09-20,,USD
114999,52123,2014-11-24,750000000.0,USD
115000,52125,2010-09-02,,USD
115001,52126,2011-03-03,,USD
115001,54720,2011-06-06,,USD
115001,29103,2013-01-02,120000000.0,USD
115001,33822,2012-08-29,,USD
115002,13520,2014-10-08,44000000.0,USD
115002,56315,2014-06-30,1200000000.0,USD
115003,52132,2010-06-15,,USD
115004,52137,2010-03-22,,USD
115005,52141,2013-12-03,120000000.0,USD
115005,42469,2014-06-04,870000000.0,USD
115006,52143,2008-01-01,510.0,USD
115007,52144,2008-07-31,,USD
115008,13600,2009-04-10,,USD
115009,52148,2012-05-01,18000.0,GBP
115010,52151,2014-09-05,,USD
115011,52152,2011-02-16,,USD
115012,52156,2009-09-17,5000000.0,USD
115013,13648,2010-12-23,,USD
115014,13672,2013-05-14,,USD
115015,52163,2010-10-26,,USD
115016,52164,2002-02-14,350000000.0,USD
115017,52165,2011-09-19,,USD
115018,13708,2008-05-10,5120000.0,USD
115019,52166,2008-01-01,500000.0,USD
115020,52168,2013-09-12,180000000.0,USD
115021,52169,2008-07-17,1000000.0,USD
115022,52172,2012-03-16,,USD
115023,52174,2009-01-10,17500000.0,USD
115024,13732,2010-10-04,,USD
115025,13746,2009-07-16,,USD
115026,52183,2014-06-30,350000000.0,USD
115027,13774,2011-03-09,,USD
115028,52185,2014-06-18,,USD
115029,52186,2014-03-03,90000000.0,USD
115030,52187,2014-06-12,,USD
115030,53922,2012-02-29,,USD
115030,54258,2014-11-20,,USD
115031,13793,2008-10-20,14000000.0,USD
115032,52193,2010-02-19,,USD
115033,52198,2011-08-02,2500000.0,USD
115033,22782,2006-08-26,258100.0,USD
115034,52199,2013-08-07,,USD
115035,52200,2013-10-08,,USD
115036,52206,2014-03-12,1530000000.0,USD
115037,52207,2011-05-03,,USD
115037,52324,2012-12-01,,USD
115037,57057,2010-12-10,115000000.0,USD
115038,52216,2014-10-23,159500000.0,GBP
115039,52220,2012-06-06,,USD
115040,13931,2011-06-21,34000000.0,USD
115041,52221,2008-03-12,9710000.0,USD
115042,52222,2012-01-01,,USD
115043,13941,2011-06-22,,USD
115044,52225,2014-02-17,,USD
115045,52226,2010-12-03,,USD
115046,52230,2014-05-19,2200000.0,AUD
115046,53507,2014-10-21,19300000.0,NZD
115046,55102,2013-09-23,15000000.0,USD
115047,52231,2014-10-30,324400000.0,USD
115048,13968,2009-09-13,,USD
115048,23802,2010-07-06,,USD
115049,52236,2010-01-20,27000000.0,USD
115050,52241,2014-10-16,1200000.0,USD
115051,14005,2010-12-14,,USD
115051,54224,2010-10-25,,USD
115052,52245,2008-03-13,,USD
115053,52246,2010-02-26,430000000.0,USD
115054,52249,2012-02-01,,USD
115054,52275,2012-05-01,,USD
115054,55397,2011-08-01,,USD
115054,56432,2013-08-01,,USD
115055,14052,2007-08-01,25000000.0,USD
115055,22859,2008-07-09,48140000.0,USD
115055,26544,2014-09-02,,USD
115055,55857,2011-02-01,,USD
115055,58202,2014-06-19,35000000.0,USD
115056,52252,2009-11-01,,USD
115057,52255,2010-02-25,,USD
115058,52261,2009-05-09,,USD
115058,52596,2011-01-24,,USD
115058,52597,2010-07-19,,USD
115058,52773,2009-05-09,,USD
115058,54044,2010-12-20,,USD
115058,56372,2012-07-09,,USD
115058,58079,2012-11-19,,USD
115058,58099,2014-04-15,3200000.0,USD
115058,58430,2014-03-19,,USD
115059,52263,2014-06-05,1600000.0,USD
115060,52267,2008-10-15,,USD
115060,55968,2012-04-16,,USD
115061,52269,2009-06-12,,USD
115062,52270,2010-12-15,,USD
115063,52272,2009-10-26,,USD
115064,14192,2014-07-23,,USD
115065,52280,2014-11-14,405000000.0,USD
115065,52280,2014-11-14,405000000.0,USD
115066,52284,2009-08-18,,USD
115066,29052,2007-10-01,,USD
115067,52287,2011-01-01,,USD
115068,52290,2011-10-11,,USD
115069,52293,2004-06-15,,USD
115069,52647,2010-05-05,,USD
115069,53930,2012-02-02,,USD
115069,54087,2014-02-10,,USD
115069,54448,2013-03-18,,USD
115069,55138,2012-01-23,,USD
115069,55829,2010-12-06,213000000.0,USD
115069,57879,2010-09-08,,USD
115069,58416,2012-11-13,,USD
115069,58421,2012-02-16,,USD
115070,52294,2013-12-23,48000000.0,USD
115071,52295,2012-12-31,,USD
115071,56310,2012-12-31,,USD
115072,52298,2012-01-06,,USD
115073,52300,2012-10-01,,USD
115074,52305,2013-03-06,,USD
115075,14404,2008-07-24,,USD
115076,52309,2014-01-08,,USD
115077,52312,2010-12-01,,USD
115077,52375,2011-03-01,,USD
115078,52315,2014-09-01,19000000.0,USD
115079,14461,2004-10-06,,USD
115079,54393,2009-08-19,15000000.0,USD
115080,52323,2012-05-09,,USD
115081,52327,2011-11-30,,USD
115082,52331,2007-06-01,,USD
115083,52332,2009-12-30,550000.0,USD
115084,52334,2013-03-14,1490000000.0,USD
115085,52336,2008-06-12,60500000.0,USD
115086,52338,2009-12-16,,USD
115087,14552,2012-05-14,435000000.0,USD
115088,14628,2007-02-08,,USD
115088,38330,2010-05-05,15000000.0,USD
115089,52352,2014-09-18,14100000.0,USD
115090,52359,2008-04-15,,USD
115090,54335,2003-10-01,,USD
115091,52360,2010-09-28,,USD
115092,52361,2014-06-09,10000000.0,USD
115093,14722,2011-04-12,,USD
115093,52476,2011-01-10,,USD
115093,16922,2003-07-07,,USD
115093,20207,2011-04-18,,USD
115093,54319,2014-09-23,,USD
115093,38141,2011-06-02,165000000.0,USD
115094,52373,2014-08-19,100000000.0,USD
115095,52374,2011-06-16,,USD
115096,14758,2013-10-07,,USD
115097,52377,2014-07-28,8500000000.0,USD
115098,14770,2011-06-01,,USD
115098,55950,2005-08-08,3800000.0,USD
115098,40116,2009-04-30,,USD
115099,52378,2010-09-02,,USD
115099,30842,2013-11-06,,USD
115100,14786,2011-06-01,,USD
115100,36400,2011-06-01,,USD
115100,38120,2011-06-01,,USD
115101,52381,2014-02-01,130000000.0,GBP
115101,54635,2012-06-14,,USD
115102,52382,2007-05-01,,USD
115103,52385,2014-11-17,,USD
115104,52387,2011-06-25,1400.0,USD
115105,52388,2010-03-01,,USD
115105,56796,2011-07-06,27900000.0,USD
115106,14925,2010-07-01,,EUR
115107,52393,2011-09-01,200000.0,USD
115108,52394,2014-10-28,,USD
115109,52396,2000-03-01,30000000.0,USD
115110,14971,2008-03-29,,USD
115110,54292,2009-01-01,,USD
115111,52406,2012-03-05,,USD
115112,52408,2014-10-17,90000000.0,USD
115113,52409,2012-09-30,,USD
115114,52410,2011-01-26,,USD
115115,52411,2014-06-09,85000000.0,USD
115116,52419,2014-04-01,,USD
115117,52422,2014-04-29,,USD
115118,52427,2013-07-31,,USD
115119,52428,2011-10-31,14000000.0,USD
115120,52433,2013-04-11,,USD
115121,52435,2010-08-26,,USD
115122,52439,2009-12-31,17100000.0,USD
115123,52440,2005-01-01,,USD
115124,52443,2014-09-23,,USD
115125,52444,2010-02-26,9000000.0,USD
115125,53898,2010-09-16,,USD
115126,52454,2011-03-03,,USD
115127,52458,2009-03-25,,USD
115128,52459,2013-06-04,158000000.0,USD
115128,56955,2013-09-11,2000000000.0,USD
115129,52461,2012-07-01,,USD
115130,52466,2014-03-03,,USD
115131,52467,2013-05-21,,USD
115132,15273,2012-11-29,,USD
115133,15282,2010-11-23,,USD
115134,52469,2009-01-13,,USD
115135,52477,2014-02-19,12900000.0,USD
115136,52480,2014-01-29,189500000.0,USD
115137,52482,2014-10-22,80000000.0,USD
115137,57647,2014-10-22,80000000.0,USD
115138,52483,2009-07-14,,USD
115139,52485,2014-06-26,2850000000.0,USD
115140,52488,2013-12-17,,USD
115141,15360,2014-02-18,149200000.0,USD
115142,52494,2014-08-08,80000000.0,USD
115143,52499,2013-12-12,,USD
115144,52501,2013-12-10,28000000.0,USD
115144,56986,2013-12-10,260000000.0,USD
115145,15506,2010-01-18,,USD
115146,15506,2010-01-19,,USD
115147,52507,2014-10-10,56000000.0,EUR
115148,52508,2014-03-04,,USD
115149,52509,2013-03-12,,USD
115150,52522,2014-02-03,,USD
115151,15638,2010-05-21,,USD
115151,24931,2011-12-20,,USD
115151,25818,2013-08-19,200000000.0,USD
115151,28650,2012-10-23,140000000.0,USD
115151,56182,2013-09-04,262000000.0,USD
115152,15716,2011-05-11,,USD
115153,52531,2009-10-22,225000.0,USD
115154,52532,2008-05-01,,USD
115155,52533,2006-11-06,34300000.0,USD
115156,15765,2014-09-15,199000000.0,USD
115156,27737,2012-04-02,,USD
115157,52540,2010-06-11,3600000.0,GBP
115157,42331,2011-04-04,,USD
115158,15795,2014-04-20,,USD
115159,52545,2012-07-01,200000.0,USD
115159,52868,2014-08-01,,USD
115160,15904,2013-01-10,,USD
115161,15915,2014-08-12,218000000.0,USD
115162,52559,2010-04-09,15000000.0,USD
115163,52560,2009-05-12,,USD
115164,52561,2014-09-12,108500000.0,USD
115165,52562,2012-07-01,,USD
115166,52565,2012-08-02,,USD
115166,52937,2011-06-03,,USD
115167,52581,2009-06-18,,USD
115168,52583,2014-06-19,101700000.0,USD
115169,52584,2007-06-01,100000.0,USD
115170,52587,2014-08-01,,USD
115171,52588,2014-04-07,2177123000.0,USD
115172,52589,2014-07-15,275000000.0,USD
115173,52593,2013-08-13,,USD
115174,52594,2009-12-07,3500000.0,USD
115175,52598,2012-10-03,,USD
115176,52601,2014-12-01,365000000.0,USD
115177,52605,2014-12-02,8800000000.0,USD
115178,52606,2005-12-01,255700000.0,USD
115178,56698,2012-09-03,17000000.0,GBP
115179,52608,2010-02-18,,USD
115180,16150,2009-12-10,26400000.0,USD
115180,54096,2011-06-01,,USD
115181,52609,2010-08-09,,USD
115182,52611,2009-06-01,,USD
115183,52616,2013-11-12,,USD
115184,52620,2013-12-03,,USD
115185,52623,2010-01-26,,USD
115186,52625,2012-01-09,,USD
115187,16213,2007-01-01,,USD
115188,16226,2014-02-24,,USD
115189,16239,2013-06-06,,USD
115190,16244,2013-05-14,7500000.0,USD
115191,52630,2012-10-02,,USD
115192,52632,2012-04-10,,USD
115193,52633,2011-01-24,,USD
115194,52634,2013-12-11,,USD
115194,56608,2013-10-23,,USD
115195,52635,2010-01-05,15000000.0,USD
115195,54420,2010-05-18,,USD
115196,52638,2014-08-18,,USD
115197,52643,2013-11-25,,USD
115198,52645,2004-07-29,,USD
115199,52645,2009-03-09,,USD
115200,52648,2014-03-31,,USD
115201,52651,2007-05-01,12000.0,USD
115202,52652,2014-05-29,24000000.0,GBP
115203,52653,2012-02-09,,USD
115204,52657,2014-10-29,,USD
115205,52659,2012-01-01,,USD
115206,52660,2012-01-01,,USD
115207,16389,2014-10-08,190000000.0,USD
115208,52662,2014-03-10,,USD
115209,52663,2003-05-10,,USD
115210,52664,2009-01-31,23700000.0,USD
115211,52667,2014-12-02,4600000.0,USD
115212,16419,2013-08-28,110000000.0,USD
115213,52669,2014-09-30,11000000.0,USD
115214,52672,2014-12-01,,USD
115215,52675,2013-02-15,20000000.0,USD
115216,52676,2014-06-26,,USD
115217,52678,2010-07-29,,USD
115217,55185,2010-06-15,6500000.0,USD
115218,52683,2011-01-01,,EUR
115219,52686,2014-09-15,770000000.0,USD
115220,52687,2013-05-29,,USD
115221,16461,2002-08-27,,USD
115222,52688,2010-11-12,,USD
115223,52690,2010-02-23,,USD
115224,52694,2009-04-15,50000.0,USD
115225,52696,2008-11-11,,USD
115226,52702,2005-06-10,,USD
115227,16554,2013-07-10,,USD
115228,16576,2013-03-01,,USD
115229,52715,2013-11-06,890000000.0,USD
115229,57558,2014-06-09,200000000.0,USD
115230,52716,2014-06-16,,USD
115231,52717,2011-06-14,,USD
115231,52864,2012-07-12,,USD
115231,56961,2002-01-01,,USD
115232,16623,2008-05-01,,USD
115233,52718,2010-01-07,17000000.0,USD
115234,52722,2009-11-12,,USD
115235,16641,2013-11-01,,USD
115236,52728,2011-08-15,,USD
115237,52729,2014-09-24,7000000.0,USD
115238,52733,2013-12-04,860000000.0,USD
115239,52735,2010-09-07,,USD
115240,52736,2013-10-16,2400000000.0,USD
115241,52741,2009-03-02,,USD
115241,53878,2011-03-03,,USD
115242,52746,2012-04-22,,USD
115243,52753,2011-04-06,,USD
115244,52756,2013-09-03,,USD
115244,53646,2014-07-02,13000000.0,USD
115244,55776,2010-01-05,,USD
115245,16876,2012-07-06,,USD
115245,16882,2012-10-16,,USD
115245,55767,2011-07-11,,USD
115246,52759,2010-09-01,,USD
115247,52768,2013-05-24,,USD
115248,52769,2012-09-13,925000.0,CAD
115248,53506,2012-05-10,2500000.0,CAD
115249,52770,2014-06-19,,USD
115249,54048,2014-07-18,,USD
115249,57298,2011-01-01,,USD
115249,58034,2014-11-10,374000000.0,USD
115250,52771,2014-09-15,13800000000.0,NOK
115251,52776,2008-07-17,,USD
115251,18743,2010-02-01,,USD
115251,53142,2008-09-04,,USD
115251,54232,2013-04-17,,USD
115251,55019,2011-05-10,,USD
115251,56981,2014-08-26,,USD
115251,57890,2009-11-09,300000000.0,USD
115252,52777,2009-04-07,,USD
115253,52778,2013-10-01,,USD
115254,52779,2009-12-14,,USD
115255,52780,2014-08-18,,USD
115256,52781,2010-03-04,,USD
115256,55951,2010-06-23,,USD
115257,52783,2013-09-25,73000000.0,USD
115258,52786,2005-06-27,65000000.0,USD
115259,17014,2002-10-31,,USD
115260,52791,2011-07-28,,USD
115261,52793,2003-01-22,4750000.0,USD
115261,53741,2008-07-31,23000000.0,USD
115261,56890,2011-05-12,,USD
115262,17102,2010-03-25,19900000.0,USD
115263,52800,2013-05-16,,USD
115264,52803,2003-10-16,,USD
115264,54522,2009-06-10,,USD
115264,54667,2012-07-01,,USD
115264,55793,2011-12-31,,USD
115264,57088,2011-04-01,,USD
115264,57506,2007-06-08,,USD
115265,52804,2012-10-24,,USD
115265,55522,2012-10-25,,USD
115266,52806,2010-04-08,,USD
115267,52813,2014-01-01,,USD
115267,55088,2007-11-01,2100000000.0,USD
115267,55429,2004-01-01,,USD
115268,17216,2014-11-28,670000000.0,USD
115268,55893,2012-01-01,1100000000.0,USD
115269,17225,2014-04-22,,USD
115270,52815,2014-09-17,,USD
115271,52816,2013-12-20,335000000.0,USD
115272,52817,2008-09-02,,USD
115273,52820,2012-10-31,,USD
115274,17279,2007-07-01,,USD
115275,52833,2014-07-29,,USD
115275,53242,2012-09-20,,USD
115275,58204,2012-08-27,,USD
115276,52835,2009-11-09,22000000.0,USD
115277,52837,2007-01-12,5800000000.0,USD
115277,54934,2010-07-26,115000000.0,USD
